"id";"recordBasis";"kindOfUnit";"preparationType";"preparationDate";"gatheringDate";"collectors";"gatheringLocality";"gatheringCountry";"gatheringISOCountryCode";"gatheringLatitude";"gatheringLongitude";"institutionShort";"institutionFullName";"city";"instCountry";"instLattitude";"instLongitude";"accessionIdentifiers";"guid";"institutioncode";"collectioncode";"unitid";"scientificName";"genus";"species";"family";"order";"class";"phylum";"kingdom"
"28884647";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"La Gomera: Los Avecinos, leg. Uni de La Laguna Tenriffa.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB422";"B";"DNA Bank";"DB 422";"Pericallis hansenii";"Pericallis";"Pericallis hansenii";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884648";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Crete, Ep.Sfakia, climb to nordside of Mt. Syourithi above Katsivelli.";"Greece";"GR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB423";"B";"DNA Bank";"DB 423";"Senecio fruticulosus";"Senecio";"Senecio fruticulosus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884649";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;\N;"Unknown or unspecified country";"ZZ";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB424";"B";"DNA Bank";"DB 424";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884650";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";"07.06.1994";"E. Vitek";"Steiermark Stubalpe, on the road from Kleinlobming to Gaberl.";"Austria";"AT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB425";"B";"DNA Bank";"DB 425";"Tephroseris";"Tephroseris";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884651";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Juan Fernandez Islands, Masatierra: Valle Ingles, from campsite( bottom of quebrada near water) up central rigde.";"Chile";"CL";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB426";"B";"DNA Bank";"DB 426";"Robinsonia gracilis";"Robinsonia";"Robinsonia gracilis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884652";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;"R. Vogt, F. Hellwig & C. Oberprieler";"Tirol, Lechtaler Alps, Tegestal.";"Austria";"AT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB427";"B";"DNA Bank";"DB 427";"Petasites paradoxus";"Petasites";"Petasites paradoxus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884653";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Laz.";"Croatia";"HR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB428";"B";"DNA Bank";"DB 428";"Petasites hybridus";"Petasites";"Petasites hybridus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884654";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";"29.02.1992";"E. Royl";"El Hierro, between Frontera and Valverde, km 36.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB430";"B";"DNA Bank";"DB 430";"Pericallis murrayi";"Pericallis";"Pericallis murrayi";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884655";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"26.06.1999";"A. Ueckert, J. Ueckert & C. Oberprieler";"Reinstädter Grund W Kahla.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB61";"B";"DNA Bank";"DB 61";"Lapsana communis";"Lapsana";"Lapsana communis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884656";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";"04.02.1987";"W. Greuter & B. Zimmer";"Tenerife, Teno-peninsula: La Tabaiba SW. El Palmar, N. side of pass.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB431";"B";"DNA Bank";"DB 431";"Pericallis echinata";"Pericallis";"Pericallis echinata";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884657";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Transvaal, Heidelberg District, on N3 from Johannesburg to Heidelberg.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB416";"B";"DNA Bank";"DB 416";"Senecio asperulus";"Senecio";"Senecio asperulus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884658";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Province of Zaragoza, lieu-dit """"Las Tres Mugas"""", W of village, 30T XM 3284.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB415";"B";"DNA Bank";"DB 415";"Senecio auricula";"Senecio";"Senecio auricula";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884659";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Nyivé.";"Togo";"TG";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB414";"B";"DNA Bank";"DB 414";"Solanecio biafrae";"Solanecio";"Solanecio biafrae";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884660";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Capetown, Bot. Gard. Kirstenbosch.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB413";"B";"DNA Bank";"DB 413";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884661";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Province of Aconcagua.";"Chile";"CL";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB412";"B";"DNA Bank";"DB 412";"Senecio brunonianus";"Senecio";"Senecio brunonianus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884662";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Region Metroppolitana, prov. Santiago Farellones.";"Chile";"CL";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB411";"B";"DNA Bank";"DB 411";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884663";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";"24.7.1992";"P. Hein";"Mittlerer Taurus: E. side of Oyuklu Dag, c. 30 km N Ermenek, C4 Karaman.";"Turkey";"TR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB409";"B";"DNA Bank";"DB 409";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884664";"MaterialSample";"DNA";"gDNA";"2005-08-17T00:00:00";\N;\N;"N. Cape, Namaqualand: between Springbok and Steinkopf, 39 km N. of Springbok.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB408";"B";"DNA Bank";"DB 408";"Senecio cinerascens";"Senecio";"Senecio cinerascens";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884665";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"26.06.1999";"A. Ueckert, J. Ueckert & C. Oberprieler";"Reinstädter Grund W Kahla.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB62";"B";"DNA Bank";"DB 62";"Cirsium arvense";"Cirsium";"Cirsium arvense";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884666";"MaterialSample";"DNA";"gDNA";"2005-08-17T00:00:00";\N;\N;"Province of Aconcagua, N. of Valparaiso,.";"Chile";"CL";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB406";"B";"DNA Bank";"DB 406";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884667";"MaterialSample";"DNA";"gDNA";"2005-08-17T00:00:00";\N;\N;"British Columbia, Queen Charlotte Islands, Mountain at west end of Mosquito Lake near head of Cumshewa Inlet, Moresby Island.";"Canada";"CA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB405";"B";"DNA Bank";"DB 405";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884668";"MaterialSample";"DNA";"gDNA";"2005-08-17T00:00:00";"13.8.1992";"P. Hein";"Ala Daglari: Kayaçik Bogazi-Schlucht südlich Demirkazik Köy, C 5 Nigde.";"Turkey";"TR";"37,7";"35,4167";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB403";"B";"DNA Bank";"DB 403";"Senecio pseudoorientalis";"Senecio";"Senecio pseudoorientalis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884669";"MaterialSample";"DNA";"gDNA";"2005-08-17T00:00:00";\N;\N;"W. Cape: Jonaskop (mountain NE of Villiersdorp), N. side, along the road to TV station.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB402";"B";"DNA Bank";"DB 402";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884670";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Cape Province, 3419 Caledon DD, Bredasdorp District; Rietfontein.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB434";"B";"DNA Bank";"DB 434";"Othonna stenophylla";"Othonna";"Othonna stenophylla";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884671";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"W. Cape: Mitchell's Pass, 10 km SW of Ceres.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB435";"B";"DNA Bank";"DB 435";"Othonna parviflora";"Othonna";"Othonna parviflora";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884672";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Cape Province, between Paleisheuwel and Leipoldtville.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB436";"B";"DNA Bank";"DB 436";"Othonna leptodactyla";"Othonna";"Othonna leptodactyla";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884673";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;\N;"Unknown or unspecified country";"ZZ";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB437";"B";"DNA Bank";"DB 437";"Othonna arborescens";"Othonna";"Othonna arborescens";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884674";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Asella, thicket border.";"Ethiopia";"ET";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB438";"B";"DNA Bank";"DB 438";"Mikaniopsis clematoides";"Mikaniopsis";"Mikaniopsis clematoides";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884675";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"British Columbia, Vancouver Island, Englishman River Falls SW of Parksville.";"Canada";"CA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB439";"B";"DNA Bank";"DB 439";"Luina hypoleuca";"Luina";"Luina hypoleuca";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884676";"MaterialSample";"DNA";"gDNA";"2003-05-26T00:00:00";"17.07.1979";"Susanna & al.";"Burgos, Santo Domingo de Silos, pie de Pena de Cervera.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB149";"B";"DNA Bank";"DB 149";"Senecio doria";"Senecio";"Senecio doria";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884677";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"26.06.1999";"A. Ueckert, J. Ueckert & C. Oberprieler";"Reinstädter Grund W Kahla.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB63";"B";"DNA Bank";"DB 63";"Hieracium";"Hieracium";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884678";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";"23.7.1975";"G. Stohr";"Kaukasus, Baduk-valley SW Teberda.";"Russian Federation";"RU";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB440";"B";"DNA Bank";"DB 440";"Dolichorrhiza renifolia";"Dolichorrhiza";"Dolichorrhiza renifolia";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884679";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"California, Santa Barbara Ct: Los Padres National Forest, Hwy 33 between Maricopa and Pine Mt. Summit;.";"United States";"US";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB441";"B";"DNA Bank";"DB 441";"Lepidospartum squamatum";"Lepidospartum";"Lepidospartum squamatum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884680";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Eastern Cape, near Hankey, Grassland.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB442";"B";"DNA Bank";"DB 442";"Euryops virgineus";"Euryops";"Euryops virgineus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884681";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"W. Cape, Namaqualand: 4 km E. of Kamieskron along road to Liliefontein.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB443";"B";"DNA Bank";"DB 443";"Euryops tenuissimus";"Euryops";"Euryops tenuissimus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884682";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Bezirk Lüderitz, Rosh Pinah, Namusberge c. 15 km N from Rosh Pinah, Farm Spitskop.";"Namibia";"NA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB444";"B";"DNA Bank";"DB 444";"Euryops subcarnosus";"Euryops";"Euryops subcarnosus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884683";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"W. Cape, Namaqualand: W. slopes of the Vanrhynspas, 10 km SW of Nieuwoudtville.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB445";"B";"DNA Bank";"DB 445";"Euryops speciosissimus";"Euryops";"Euryops speciosissimus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884684";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"W. Cape: Jonaskop (mountain NE of Villiersdorp), N. side, along the road to TV station.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB446";"B";"DNA Bank";"DB 446";"Euryops lateriflorus";"Euryops";"Euryops lateriflorus";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884685";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;\N;"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB447";"B";"DNA Bank";"DB 447";"Euryops abrotanifolius";"Euryops";"Euryops abrotanifolius";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884686";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;\N;"Unknown or unspecified country";"ZZ";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB450";"B";"DNA Bank";"DB 450";"Brachyglottis repanda";"Brachyglottis";"Brachyglottis repanda";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884687";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"New South Wales, Bemboka River valley, 25 km SE of Nimmitabel along the Snowy Mountains Highway.";"Australia";"AU";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB451";"B";"DNA Bank";"DB 451";"Bedfordia arborescens";"Bedfordia";"Bedfordia arborescens";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884688";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"26.06.1999";"A. Ueckert, J. Ueckert & C. Oberprieler";"Reinstädter Grund W Kahla.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB64";"B";"DNA Bank";"DB 64";"Carduus";"Carduus";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884689";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"State of Guanajuato, Hwy 51 between San Miguel de Allende & Queretaro.";"Mexico";"MX";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB452";"B";"DNA Bank";"DB 452";"Barkleyanthus salicifolius";"Barkleyanthus";"Barkleyanthus salicifolius";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884690";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;"Schwerdtfeger";"Ober-Engadin, Pontresina; kultiviert im Botanischen Garten Berlin-Dahlem.";"Switzerland";"CH";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB453";"B";"DNA Bank";"DB 453";"Adenostyles alpina";"Adenostyles";"Adenostyles alpina";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884691";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";"15.10.1960";"E. Borgmann";"Mt. Wilh.";"Papua New Guinea";"PG";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB454";"B";"DNA Bank";"DB 454";"Arrhenechthites";"Arrhenechthites";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884692";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Kopenhagen.";"Denmark";"DK";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB455";"B";"DNA Bank";"DB 455";"Acicarpha tribuloides";"Acicarpha";"Acicarpha tribuloides";"Calyceraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884693";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Entre Rios, Concordia, Salto Grande, R. uruguay, Casa de Piedra.";"Uruguay";"UY";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB456";"B";"DNA Bank";"DB 456";"Acicarpha tribuloides";"Acicarpha";"Acicarpha tribuloides";"Calyceraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884694";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Kanarische Inseln, Gran Canaria, Maspalomas, Dünen.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB458";"B";"DNA Bank";"DB 458";"Neurada procumbens";"Neurada";"Neurada procumbens";"Neuradaceae";"Malvales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884695";"MaterialSample";"DNA";"gDNA";"2006-04-06T00:00:00";\N;\N;\N;"Greece";"GR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB356/2006";"B";"DNA Bank";"DB 356/2006";"Pseudodictamnus acetabulosus";"Pseudodictamnus";"Pseudodictamnus acetabulosus";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884696";"MaterialSample";"DNA";"gDNA";"2006-04-06T00:00:00";\N;\N;"Cape.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB357/2006";"B";"DNA Bank";"DB 357/2006";"Ballota";"Ballota";\N;"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884697";"MaterialSample";"DNA";"gDNA";"2004-12-14T00:00:00";\N;\N;\N;"Tunisia";"TN";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB358";"B";"DNA Bank";"DB 358";"Pseudodictamnus bullatus";"Pseudodictamnus";"Pseudodictamnus bullatus";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884698";"MaterialSample";"DNA";"gDNA";"2004-12-14T00:00:00";\N;\N;"Jaen.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB359";"B";"DNA Bank";"DB 359";"Pseudodictamnus hirsutus hirsutus";"Pseudodictamnus";"Pseudodictamnus hirsutus";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884699";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"04.07.1999";"A. Ueckert, J. Ueckert & C. Oberprieler";"Umgebung der Drei Gleichen.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB65";"B";"DNA Bank";"DB 65";"Lactuca quercina";"Lactuca";"Lactuca quercina";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884700";"MaterialSample";"DNA";"gDNA";"2004-12-14T00:00:00";\N;\N;"Granada.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB360";"B";"DNA Bank";"DB 360";"Pseudodictamnus hirsutus hirsutus";"Pseudodictamnus";"Pseudodictamnus hirsutus";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884701";"MaterialSample";"DNA";"gDNA";"2004-12-14T00:00:00";\N;\N;\N;"Morocco";"MA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB361";"B";"DNA Bank";"DB 361";"Pseudodictamnus hirsutus hirsutus";"Pseudodictamnus";"Pseudodictamnus hirsutus";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
